,open_time,exit_time,direction,holding_time,returns,open_time_stamp,exit_time_stamp
34,81,83.0,-1.0,2.0,5.66684611833572e-05,2021-11-01 10:50:00,2021-11-01 10:52:00
35,83,84.0,1.0,1.0,-0.0008787720435687398,2021-11-01 10:52:00,2021-11-01 10:53:00
36,84,88.0,-1.0,4.0,-0.00034026143748478306,2021-11-01 10:53:00,2021-11-01 10:57:00
37,89,92.0,-1.0,3.0,-0.0002833583652181221,2021-11-01 10:58:00,2021-11-01 11:01:00
38,92,95.0,1.0,3.0,-0.0012190110511780907,2021-11-01 11:01:00,2021-11-01 11:04:00
39,96,99.0,1.0,3.0,-0.00019859564573405675,2021-11-01 11:05:00,2021-11-01 11:08:00
40,99,101.0,-1.0,2.0,0.0003973096513370755,2021-11-01 11:08:00,2021-11-01 11:10:00
41,101,103.0,1.0,2.0,0.00011353315180230884,2021-11-01 11:10:00,2021-11-01 11:12:00
42,103,105.0,-1.0,2.0,-0.0013047056336419908,2021-11-01 11:12:00,2021-11-01 11:14:00
43,106,109.0,1.0,3.0,0.00036854863132786505,2021-11-01 11:15:00,2021-11-01 11:18:00
44,109,111.0,-1.0,2.0,-0.0004817433534657592,2021-11-01 11:18:00,2021-11-01 11:20:00
45,112,115.0,-1.0,3.0,-0.00011334334545014245,2021-11-01 11:21:00,2021-11-01 11:24:00
46,115,117.0,1.0,2.0,-0.0003400685837744976,2021-11-01 11:24:00,2021-11-01 11:26:00
47,117,119.0,-1.0,2.0,-5.6686128919487274e-05,2021-11-01 11:26:00,2021-11-01 11:28:00
48,119,120.0,1.0,1.0,0.00034004931042593483,2021-11-01 11:28:00,2021-11-01 11:29:00
49,120,121.0,-1.0,1.0,-0.00039657810275581934,2021-11-01 11:29:00,2021-11-01 13:00:00
50,122,125.0,-1.0,3.0,-0.0001133144477134452,2021-11-01 13:01:00,2021-11-01 13:04:00
51,125,126.0,1.0,1.0,-0.0003399818709082569,2021-11-01 13:04:00,2021-11-01 13:05:00
52,126,131.0,-1.0,5.0,0.00014169323438502536,2021-11-01 13:05:00,2021-11-01 13:10:00
53,132,135.0,1.0,3.0,-0.0005098283688294206,2021-11-01 13:11:00,2021-11-01 13:14:00
54,135,139.0,-1.0,4.0,-0.00045319360639708387,2021-11-01 13:14:00,2021-11-01 13:18:00
55,139,140.0,1.0,1.0,-2.8318584072874886e-05,2021-11-01 13:18:00,2021-11-01 13:19:00
56,140,141.0,-1.0,1.0,8.49605641892242e-05,2021-11-01 13:19:00,2021-11-01 13:20:00
57,141,142.0,1.0,1.0,0.000141596930415089,2021-11-01 13:20:00,2021-11-01 13:21:00
58,142,143.0,-1.0,1.0,5.663636622598379e-05,2021-11-01 13:21:00,2021-11-01 13:22:00
59,143,145.0,1.0,2.0,5.663636622598379e-05,2021-11-01 13:22:00,2021-11-01 13:24:00
60,145,147.0,-1.0,2.0,0.0005948418887421889,2021-11-01 13:24:00,2021-11-01 13:26:00
61,147,150.0,1.0,3.0,0.0007930439138830264,2021-11-01 13:26:00,2021-11-01 13:29:00
